id,Predicted_Puani
2375,22.884026196499097
2376,52.480977446298645
2377,6.795073650577667
2378,30.18478280953451
2379,33.954374891058364
2380,23.348879279542132
2381,48.77421324357673
2382,29.186750600885414
2383,29.765740168431456
2384,51.338891748998
2385,38.220014249684475
2386,40.733197228596254
2387,19.943842723139024
2388,38.35524548034646
2389,56.09168452628377
2390,39.26439117853886
2391,24.85230005044344
2392,46.304901640520825
2393,11.500531923863313
2394,20.983237412523675
2395,22.054684614277967
2396,41.11100498172543
2397,42.35435550677015
2398,30.05054346580981
2399,32.98223999922102
2400,30.332465515342395
2401,52.38958795645924
2402,43.83214787421018
2403,47.9307460246956
2404,34.89192726474306
2405,34.32368974402627
2406,29.81171683308154
2407,53.37403107916534
2408,20.075003074739218
2409,23.507825653980284
2410,44.174080894720255
2411,40.256783847164044
2412,31.666265438607084
2413,22.66203179459475
2414,28.136148500034544
2415,27.998926039578166
2416,25.78452629752239
2417,50.47976053531333
2418,26.365035247459396
2419,56.98422676550112
2420,40.79185127862608
2421,20.05798418641623
2422,54.621419610175856
2423,11.948229080243486
2424,27.63849273804236
2425,25.127678702721965
2426,29.954625395710444
2427,30.983926186984498
2428,18.720630030477935
2429,50.88150868628291
2430,42.87701442096785
2431,41.84720883218836
2432,40.97982094181181
2433,30.079289929460952
2434,23.38136188085973
2435,29.116957180481975
2436,46.04211471691078
2437,34.6819670350243
2438,23.01562555743687
2439,19.494944703633475
2440,25.29832495197941
2441,28.281783929613987
2442,16.572184140651625
2443,30.590649068678616
2444,29.992409135936327
2445,22.11645463463279
2446,41.866845388903
2447,20.295485805536874
2448,28.968182236841223
2449,15.040704473119145
2450,23.184436740888223
2451,52.64535347877484
2452,39.873617661852464
2453,28.758279951946584
2454,50.44834295781792
2455,20.956976685592387
2456,49.580135168895694
2457,23.82063609144596
2458,30.16955688860866
2459,13.00255060612653
2460,15.81851328937593
2461,31.2356434016095
2462,23.345632261029092
2463,26.81228997266866
2464,44.43921600761891
2465,45.856360023646346
2466,16.867209821771894
2467,22.760465316347922
2468,23.8993582443966
2469,23.794772731723892
2470,27.167072270099204
2471,29.777542619919913
2472,38.66843489950172
2473,28.478790691070227
2474,19.65127454095606
2475,24.339460721712854
2476,46.385556039035066
2477,38.33103796290534
2478,33.13714772834717
2479,36.07038611150147
2480,33.60152132537698
2481,49.504429774794595
2482,50.74009673656467
2483,52.3818477250399
2484,21.797677793917096
2485,47.26431256075808
2486,39.650999900441334
2487,31.61908011459525
2488,31.41502120384998
2489,35.868135406946664
2490,53.59553117443219
2491,33.669521214731944
2492,50.676635548696574
2493,32.36744319293691
2494,27.38489630754625
2495,31.91604372131782
2496,51.02456706257462
2497,17.737425633791023
2498,19.543531452878188
2499,21.682019774609408
2500,38.22916758061167
2501,49.43975475263506
2502,40.01583741013414
2503,22.175316396298275
2504,34.15021133871494
2505,29.382343737863508
2506,28.299590515809367
2507,17.127777626016528
2508,41.69365924055994
2509,39.13954200138356
2510,38.154624982414596
2511,32.49017266808196
2512,37.31108807515176
2513,46.32099911846065
2514,33.67835696419236
2515,33.231309499878336
2516,22.62238158025472
2517,44.94433657671839
2518,23.723916191450822
2519,37.222061046113005
2520,23.12948804009195
2521,21.202019746007
2522,45.34918303514095
2523,32.47434001462543
2524,27.024331215502162
2525,39.67644653535953
2526,34.08024698409981
2527,36.25771920125814
2528,42.0937289102514
2529,51.38324253579432
2530,25.19433599835867
2531,29.920641570059466
2532,22.311297237626377
2533,14.641878406254252
2534,20.30789998249701
2535,53.165188753504516
2536,22.098282707329638
2537,20.406634260982607
2538,35.244813639224915
2539,32.14065209534482
2540,43.624532927552096
2541,42.95903471731289
2542,21.331817648822692
2543,42.23328869903423
2544,27.47463141804523
2545,33.7411352017083
2546,42.09767253752186
2547,37.25938262142398
2548,45.094244113627944
2549,30.24521956678005
2550,38.031790868155504
2551,49.46781147985178
2552,15.821461331259174
2553,46.44549823748784
2554,25.831892701854798
2555,55.70874411239707
2556,46.47845748541923
2557,34.91265672821213
2558,31.553260817179442
2559,12.606875495763395
2560,47.952469598703004
2561,45.721466145203266
2562,26.598468609294148
2563,22.99656431339881
2564,24.413141764046802
2565,38.55982059801143
2566,25.46632951546837
2567,30.5132822939928
2568,20.599785249125734
2569,40.44765047340511
2570,28.997357175826977
2571,31.29023618047969
2572,34.63823577712131
2573,35.98432776567495
2574,24.43195621228808
2575,45.76377242125081
2576,40.508708407949214
2577,54.771069707587785
2578,41.00087634500012
2579,30.413858207246804
2580,41.503998726442916
2581,42.37556136202905
2582,35.506253091555365
2583,18.338467088947034
2584,38.636389386031425
2585,39.73734573663531
2586,50.2685084908144
2587,40.176983681813425
2588,41.371512508099954
2589,39.06712756005376
2590,22.822826272672202
2591,38.474049678220375
2592,36.17836816478324
2593,15.95422589065889
2594,34.492829168521496
2595,40.44919012957773
2596,32.557467340705685
2597,51.29923233586557
2598,56.183068258513
2599,37.16966508059457
2600,30.103225603554797
2601,20.558277609498784
2602,48.77205653228704
2603,56.856714075751526
2604,24.271872433229518
2605,45.40371348432148
2606,47.27788212504776
2607,20.51993294676056
2608,46.985377546721324
2609,22.944157055631507
2610,24.56080469425484
2611,24.91300938269613
2612,17.607248119258873
2613,25.53777491008791
2614,28.54612364562867
2615,44.97436687302758
2616,25.030581889715087
2617,25.29061253863741
2618,40.251305271848864
2619,33.097699599920126
2620,36.80193414338457
2621,22.818381918392696
2622,50.11823980682383
2623,40.156630455516904
2624,46.673906236578524
2625,20.408208728535985
2626,28.82676862063549
2627,20.768407809891137
2628,23.156872578563906
2629,41.75771006890071
2630,19.71757321731855
2631,27.03849787678587
2632,35.358659623160236
2633,33.81515027445951
2634,17.27623257075109
2635,22.698159807481673
2636,22.183086301105803
2637,29.478020942334055
2638,33.309763011881245
2639,19.875584215147594
2640,23.5400440521961
2641,29.60651298189233
2642,25.371066615372612
2643,35.111519907964976
2644,37.571388148391016
2645,31.557694771296774
2646,31.039086366565922
2647,36.287313143320034
2648,54.83064344415652
2649,20.165591736608306
2650,45.59445234748899
2651,28.398676676784547
2652,27.60152556394008
2653,29.27603372887886
2654,20.45289304024939
2655,34.85920694540967
2656,35.6416683567802
2657,27.23170324640439
2658,54.61884608748428
2659,42.373205651054825
2660,35.70747957770541
2661,32.625788344075005
2662,11.529094035409361
2663,40.89632041148852
2664,46.815154390806946
2665,34.86649239877173
2666,8.885063805884373
2667,26.996264682027842
2668,21.651904828292018
2669,22.302601334941937
2670,36.87196128500612
2671,41.081606570493626
2672,38.798948653940926
2673,31.33259199013024
2674,22.577626661316636
2675,40.73034518873601
2676,25.285031597528764
2677,40.60048126292924
2678,35.03297212977439
2679,21.094069636702176
2680,35.90683836322101
2681,17.837278704172473
2682,32.30944757585008
2683,32.419458857036155
2684,47.78147744904514
2685,36.2744581425532
2686,28.999742570330017
2687,38.852244861591956
2688,49.98551241780928
2689,46.08412899157973
2690,33.010755971794694
2691,17.265971454649435
2692,33.42866472741754
2693,43.63476415657681
2694,28.136364436248954
2695,42.757849947994046
2696,37.681101812888244
2697,50.39767578919295
2698,29.281942323789927
2699,37.16226862904428
2700,48.160440616543454
2701,12.939308747821672
2702,46.62005219745019
2703,41.02730716037928
2704,51.8075627618401
2705,35.59134303209541
2706,51.176455856577
2707,47.2139423835343
2708,31.161970437293178
2709,45.85037224182259
2710,26.44089585309403
2711,32.41819433191432
2712,43.0410274947095
2713,22.89416992688713
2714,42.23654872887941
2715,13.963767227588297
2716,29.32122520783542
2717,53.636405689988834
2718,15.588386098975185
2719,37.423310497252785
2720,23.448679672332624
2721,37.840206653779774
2722,19.583083377810418
2723,8.939664895700638
2724,22.4988616402285
2725,41.90550332189141
2726,17.289260773900473
2727,40.04708894869324
2728,27.009227333675135
2729,25.462251690875966
2730,27.599489838085603
2731,35.59340074690823
2732,27.29664281525185
2733,59.32018435014037
2734,35.202342421682005
2735,34.78593272420471
2736,37.29498792079923
2737,27.254931896830353
2738,31.366386391347007
2739,30.14678322047397
2740,42.6212639678492
2741,38.31802651520154
2742,51.24026795264379
2743,46.321874462287894
2744,47.14435195232172
2745,37.979229302000164
2746,40.67707668120906
2747,42.118736377770176
2748,45.68685732899036
2749,46.13013717382001
2750,39.37563735333871
2751,20.686973782727506
2752,25.780699734966216
2753,40.11364534907014
2754,31.429606276830874
2755,41.37235880729019
2756,12.551139031057323
2757,47.18832185465983
2758,44.68498786562397
2759,40.68425778223644
2760,20.935828315752325
2761,27.124485466072926
2762,26.786080757232526
2763,8.716028371584004
2764,38.57591795284061
2765,22.55178476001238
2766,24.034615240581743
2767,43.813633602370786
2768,48.666879614464854
2769,33.689978644672195
2770,44.27051613680607
2771,43.96802960695961
2772,31.40780111329358
2773,35.37628858966758
2774,15.022442537108171
2775,35.826345191568365
2776,21.814302735685253
2777,21.506487218891724
2778,23.909910307643187
2779,43.773649758360236
2780,14.259410798118045
2781,31.269181765925133
2782,34.2174824484889
2783,31.739999216896813
2784,40.46889820788196
2785,35.55064506005306
2786,46.138469811335
2787,21.500716583029426
2788,51.42141050105852
2789,50.00950614458812
2790,36.03516451611822
2791,21.633504336889008
2792,39.02161908683492
2793,50.30289653752325
2794,15.681909748770284
2795,23.465625292348804
2796,26.92698862964179
2797,37.649664965591604
2798,33.24017491053239
2799,35.0601767713695
2800,24.227841065564444
2801,18.24932769439339
2802,35.16157974655193
2803,23.338287114050477
2804,24.979695555628865
2805,40.32201487801324
2806,21.970921592906013
2807,20.998221090860586
2808,25.185998758273293
2809,43.700267893239754
2810,31.283924444321485
2811,37.45658147456281
2812,49.41741666513872
2813,24.227270325361417
2814,47.458900734160125
2815,38.24155477287687
2816,33.450394679299905
2817,32.701626097751166
2818,34.62893481145546
2819,13.552086680195453
2820,32.427917394592356
2821,39.46618623465102
2822,34.30369283617938
2823,47.60926183992957
2824,36.68777391688661
2825,24.88331175035801
2826,20.5996796523731
2827,44.40027482476205
2828,26.920483491453595
2829,42.696588422535
2830,31.524697737930353
2831,39.61408964581237
2832,48.073591221097935
2833,43.14890585845407
2834,39.35397877600335
2835,35.553954177284076
2836,21.34959376798016
2837,47.83581337171266
2838,35.13851350135888
2839,25.087632856671824
2840,23.932192282431682
2841,30.57302357981979
2842,49.86179571041714
2843,39.66050254931441
2844,37.64344966837335
2845,39.47217874653456
2846,43.47234047097193
2847,42.77431985833206
2848,28.68593888070187
2849,40.87813266001726
2850,18.494517015474553
2851,51.03523512185142
2852,53.646905070695354
2853,31.756606964524714
2854,34.111615297022965
2855,19.560124926003425
2856,33.965402951613584
2857,44.326435115798965
2858,28.086816899849147
2859,31.33987223556825
2860,39.22509052730331
2861,49.56554285940495
2862,45.2799075476485
2863,40.328335785581444
2864,54.375380436210946
2865,35.363646902461454
2866,24.049112299769526
2867,27.215200957752984
2868,20.01936255971431
2869,47.82916411760936
2870,43.224482035733544
2871,45.125272989313565
2872,41.51398692350452
2873,31.89711247716478
2874,34.56350566820742
2875,50.06741896351689
2876,18.47337723030239
2877,31.645436632508975
2878,36.17908451229471
2879,15.09822659868487
2880,47.92790211344722
2881,42.2659874532428
2882,21.219654868477498
2883,18.430242558203886
2884,50.24670237989472
2885,19.940065374611127
2886,25.317086949695913
2887,19.416092478543007
2888,50.278683629593615
2889,23.191501687534238
2890,59.02267960170101
2891,29.959567611692833
2892,27.730348233996693
2893,54.58369532129523
2894,16.45174623474857
2895,39.63432851921358
2896,45.99517890502189
2897,50.280228440301386
2898,30.608237759761877
2899,37.72784239115228
2900,24.851543871759677
2901,35.64568781915271
2902,22.485404462921345
2903,18.937466158940012
2904,43.233896571520674
2905,43.85861313690127
2906,20.532249041874323
2907,32.653850198768865
2908,37.921016047596595
2909,37.05329754786443
2910,32.72904316200786
2911,38.12492622304188
2912,20.839271770208423
2913,18.99793506709839
2914,39.52068880194871
2915,33.81809502073943
2916,38.597490595366594
2917,30.158507267635073
2918,25.76794935275558
2919,13.03534023584947
2920,18.992348599018904
2921,33.28979852595167
2922,32.84909889858622
2923,35.17425035468943
2924,18.978826220951483
2925,15.485593552848584
2926,34.85816737260838
2927,31.10670481808877
2928,16.642992361979665
2929,42.789774933903246
2930,37.55023626894045
2931,53.254558239988185
2932,28.826396670068767
2933,48.37669966491177
2934,25.320918251138707
2935,27.178706539299878
2936,30.900400773958303
2937,25.8945601431234
2938,21.919850031106787
2939,35.47097860644169
2940,46.176923780298225
2941,38.11724560928919
2942,38.26685541093062
2943,19.263570786482475
2944,20.14876884837549
2945,9.126183475798916
2946,23.476104774357804
2947,18.727077642706362
2948,33.397008558882405
2949,24.72643579333858
2950,27.223827264582678
2951,38.436524818208696
2952,24.770160105210955
2953,20.489547678706828
2954,31.18030860679859
2955,45.55766890135683
2956,27.33406966359059
2957,20.608326092304154
2958,16.141058621223035
2959,45.3699082572511
2960,13.624926395997537
2961,37.392970474279764
2962,42.59394431329082
2963,20.874349712742443
2964,15.07144158551451
2965,30.6343058847758
2966,37.39508125295937
2967,24.06474426546808
2968,42.9472097712181
2969,14.669851868967283
2970,30.910700836785665
2971,31.043143886048902
2972,30.17964847542799
2973,41.15661499191944
2974,28.946332903837643
2975,10.47816597901134
2976,23.259481875253265
2977,21.532674086395232
2978,33.07445535311726
2979,47.86499389497999
2980,21.04212663430081
2981,49.423536193222276
2982,29.041874134320054
2983,36.82496682909823
2984,42.90929717044447
2985,53.62672166636619
2986,28.2394442121336
2987,27.142904165589655
2988,49.18720101818787
2989,52.25568912015995
2990,20.54721222328888
2991,30.487947890187833
2992,42.13156689724322
2993,24.011616810163005
2994,46.80933161250465
2995,35.77043891763864
2996,26.754097534665437
2997,29.48176945163887
2998,21.159679628021227
2999,29.01927788829272
3000,53.26868705774908
3001,28.17890734234129
3002,32.651661146574014
3003,27.72111356453067
3004,49.48835347256946
3005,23.59757296363245
3006,24.111785707635175
3007,42.797986212013726
3008,45.440816518108335
3009,50.48516641080091
3010,27.504483551683588
3011,43.58984908937337
3012,37.72861092455467
3013,47.56344933428898
3014,21.79375464089184
3015,19.01077856283223
3016,52.953929105942315
3017,30.415040177529455
3018,43.678120938317946
3019,39.38701094661057
3020,31.552616747660153
3021,38.29297566090597
3022,55.417243867392074
3023,26.041978992235144
3024,40.38377578993315
3025,22.465569596845377
3026,29.59541199732304
3027,28.870705146317114
3028,10.755798910450961
3029,49.43216390817622
3030,25.24238112850371
3031,18.295304866078936
3032,30.067416406908876
3033,42.347894349846264
3034,35.36937519722005
3035,32.50861661156946
3036,18.101866739721544
3037,50.549328601105294
3038,48.665812015941114
3039,34.66913696263269
3040,19.5056466099388
3041,47.44162148654741
3042,37.24818759048319
3043,30.683898674627663
3044,47.186961720188606
3045,17.249559573011215
3046,35.35427902698241
3047,50.37845247512658
3048,33.71051361757128
3049,30.064333551906387
3050,40.95967381053912
3051,27.60097775453798
3052,37.88422742234827
3053,34.87096757170829
3054,13.55280144486615
3055,31.68821319373232
3056,31.22363857069694
3057,24.739181936974767
3058,40.16583577916107
3059,47.377969305684985
3060,29.949769432431296
3061,35.17451885178732
3062,18.574888976114526
3063,39.985406762400395
3064,29.5958774048745
3065,29.185389682441198
3066,25.726062354088626
3067,48.02994689747315
3068,20.34843459271086
3069,41.59269302978716
3070,48.528103880787754
3071,59.98382015638035
3072,39.97438432333595
3073,47.11820716825805
3074,39.79767933104194
3075,31.815721813408224
3076,28.542752736065868
3077,26.622622341626744
3078,40.76671018611565
3079,50.052480341204365
3080,33.934669252930405
3081,24.809090706033793
3082,29.821191883364566
3083,46.84463599643344
3084,36.14978880448946
3085,19.09764374487741
3086,50.06027055126383
3087,31.463813469334493
3088,43.95739600878817
3089,35.751513893140874
3090,19.827592310063356
3091,36.33389753852124
3092,35.09171587176556
3093,49.19166195468274
3094,28.22600765413742
3095,29.392272406747793
3096,23.902031853242395
3097,32.78005731465237
3098,49.99060496211217
3099,28.23218952030947
3100,27.721100553021532
3101,27.940975797168452
3102,39.76335364789935
3103,37.81342878871824
3104,39.56706416557752
3105,28.506115465477247
3106,52.090462131727314
3107,14.417249215115424
3108,52.15745220997008
3109,36.486686327580486
3110,18.559554396227536
3111,49.23920833079063
3112,15.23089363505747
3113,21.413818698805308
3114,31.195959699555758
3115,54.16142571720907
3116,22.028651997379487
3117,33.17510913496558
3118,31.343495025182058
3119,48.667737893104615
3120,24.36672515902218
3121,34.005012276686294
3122,35.777176356879565
3123,31.88462316863739
3124,40.54868039119577
3125,25.63601488306564
3126,16.898468522198034
3127,39.89085073376024
3128,18.24475631469842
3129,35.29025175218655
3130,42.375312351426494
3131,36.48556581833327
3132,31.469342569472353
3133,13.801748473083915
3134,44.79795418075532
3135,34.41367315883177
3136,28.118253204333428
3137,38.73011040014623
3138,41.86203464902067
3139,28.921641459151253
3140,39.01823712831813
3141,47.88879496566636
3142,46.823899195558575
3143,39.63284769965031
3144,24.852067000154086
3145,39.14004034809529
3146,39.04231258105203
3147,37.24258361272214
3148,12.570464079516354
3149,28.450826735016715
3150,28.392943083504196
3151,40.1756733523255
3152,35.51700795013029
3153,53.62942482274809
3154,39.89746944477959
3155,41.571630835124054
3156,51.52241162818043
3157,39.51635398658912
3158,35.478026482690595
3159,56.88006060160874
3160,27.931887451330425
3161,52.2237248627087
3162,22.50921783805106
3163,27.075954707117354
3164,30.14508122641744
3165,38.52370308628393
3166,41.88231556631686
3167,53.482754690639965
3168,51.50693177900237
3169,25.30406153536427
3170,29.73693367931552
3171,23.43330238444665
3172,48.56344764074512
3173,53.567650599584645
3174,49.90666067683385
3175,47.53269093738601
3176,46.634126582747726
3177,19.31502941478221
3178,34.25369942257625
3179,26.358478469837628
3180,35.1698294544615
3181,33.16987792244778
3182,20.644630661818145
3183,51.957843181584884
3184,26.742777043309086
3185,22.838571085510875
3186,48.38415000855255
3187,57.36384877182696
3188,25.25192633578247
3189,39.43573052260936
3190,50.93239980233267
3191,52.38894500248552
3192,18.08555209508407
3193,31.42431335114378
3194,28.333682157539997
3195,17.21516728338692
3196,37.359807553743096
3197,37.31277507619423
3198,46.202460045119665
3199,31.726628042719646
3200,8.114063451967438
3201,30.50412535434242
3202,24.44803716285844
3203,14.599457151868876
3204,21.974344270969738
3205,39.20155141103933
3206,61.255250830647874
3207,53.7941603923052
3208,23.777827786545522
3209,18.66725904423784
3210,31.478771522429795
3211,34.04163784006637
3212,48.7255316778475
3213,39.85474883408157
3214,40.592983905686864
3215,44.37910202510871
3216,55.577627132009376
3217,17.909948458261425
3218,22.714811014386104
3219,38.84808288066051
3220,49.336617563444
3221,48.72724899602917
3222,27.12263452067451
3223,50.868273940237714
3224,35.33607277225866
3225,46.14279373329698
3226,38.694858498627255
3227,50.3562785651617
3228,45.467257881204205
3229,52.65187386891792
3230,32.63350996086595
3231,16.588083126075894
3232,20.201929178446218
3233,26.139011946321723
3234,25.54138920517365
3235,41.66895225025349
3236,20.641352627246405
3237,30.50342255957594
3238,21.663988313394064
3239,48.407927115137554
3240,18.95011266727513
3241,28.67282781459457
3242,32.119458943410834
3243,24.706665607800495
3244,31.86685226741868
3245,38.87008425242936
3246,31.034501422487835
3247,23.82913456249394
3248,23.58670555841776
3249,38.845808243739064
3250,49.69982927429559
3251,28.882930328968094
3252,40.703451212103374
3253,55.61801021586317
3254,53.97529731987335
3255,55.32323398452873
3256,19.94094181892648
3257,38.92404594481553
3258,39.47060610358703
3259,30.673166961562792
3260,22.322640859517705
3261,16.34504120810603
3262,28.565818268094365
3263,23.549215345577345
3264,18.996699111744032
3265,47.31332759507418
3266,52.98966629992957
3267,27.991278258102167
3268,42.973877499098535
3269,47.67907709736689
3270,40.64369858389145
3271,53.436392686552836
3272,24.098926768679025
3273,12.603982470987637
3274,30.80314126266447
3275,36.88474288802721
3276,43.58693596438539
3277,49.56282514564455
3278,28.729712139289305
3279,27.770170165704855
3280,47.69274546906746
3281,25.36304437091856
3282,28.093149823488453
3283,36.401613907423126
3284,25.087067654782196
3285,56.42503118205821
3286,51.766099548197666
3287,47.91262813852594
3288,21.940915048307847
3289,38.356476129557166
3290,20.518793942390047
3291,15.163137953670315
3292,37.12742437683672
3293,19.644174158723423
3294,39.15998718899394
3295,59.33011636304415
3296,36.28658748796497
3297,19.550980656098464
3298,21.953784071526375
3299,29.16385919232293
3300,49.55658068958036
3301,27.507353021856318
3302,32.11132394408513
3303,49.986497699155215
3304,28.319219537320997
3305,37.108914001540484
3306,31.40382127856173
3307,56.83888100901006
3308,41.96534072052982
3309,48.567285232982044
3310,21.530516570928796
3311,30.20323327725975
3312,29.461067077079996
3313,51.38376469733401
3314,51.21081416784951
3315,21.014340594486
3316,41.10401280513483
3317,38.435368885133656
3318,43.39073277020037
3319,44.402448458033106
3320,33.62116324740464
3321,21.869269957812936
3322,55.74649025381097
3323,23.46080147967215
3324,23.156450469962742
3325,44.737907518874096
3326,25.531030328488036
3327,50.27175131014874
3328,26.033750621866744
3329,48.71930501590632
3330,44.771749727554464
3331,33.181758547460035
3332,35.90245554561078
3333,22.767188887409787
3334,12.92015214705191
3335,26.99991823949394
3336,35.795607739446
3337,21.230722663046755
3338,37.91786430303958
3339,38.60095239187321
3340,34.768560592126335
3341,32.768869626343644
3342,23.263825853427377
3343,48.87967458311141
3344,31.220035924834995
3345,40.0820339753715
3346,22.313224532158227
3347,38.564793921238504
3348,35.69140933818623
3349,27.442113073001423
3350,48.31828594242322
3351,37.690661358699096
3352,38.43762133509364
3353,50.86035289138414
3354,48.13274110567006
3355,46.5017229839208
3356,31.83121988529537
3357,32.3603383587793
3358,21.320239632566725
3359,54.08795398205514
3360,36.374314575674674
3361,33.88619439008172
3362,22.94788467997203
3363,37.121758751902746
3364,37.01283656013748
3365,40.36912705816439
3366,49.61212077747952
3367,49.47752229113639
3368,20.646440527946794
3369,25.626076399860686
3370,19.069475787868498
3371,28.914852144070352
3372,29.18449871042221
3373,37.55286827646739
3374,33.1046549953457
3375,22.85466535732765
3376,24.313717084846267
3377,41.738906908020255
3378,14.94448669045471
3379,37.64761759378028
3380,48.036358098205525
3381,27.12865751363151
3382,50.706859550632785
3383,38.13139145529196
3384,21.81600180538147
3385,40.64319412929156
3386,23.189862005175875
3387,21.44613430641908
3388,34.415594724237515
3389,34.30881762055664
3390,22.501071449693196
3391,47.70235922032965
3392,24.164157079311998
3393,50.45895833451142
3394,37.51778813177617
3395,55.28120666091786
3396,47.66459632852498
3397,51.27721607121296
3398,54.66002136923118
3399,21.930120270991285
3400,37.59975822817856
3401,40.571189665592485
3402,11.975185374965372
3403,34.587008460306606
3404,42.772093451996476
3405,21.274817922080192
3406,42.25603227872432
3407,49.485075830575774
3408,20.078238757029524
3409,32.374579816460205
3410,21.16920949250788
3411,29.36995399104341
3412,43.054383123052865
3413,54.33682673397584
3414,39.03889717155745
3415,42.782824348081874
3416,26.883741227493474
3417,36.99134243895688
3418,9.745053675911372
3419,29.104849654383344
3420,20.592131597733044
3421,34.758453114487764
3422,41.968728974276104
3423,25.211834440066635
3424,11.422571808361132
3425,25.989784610922797
3426,42.12775251199764
3427,14.284859889079588
3428,29.237104001425735
3429,43.28581453485988
3430,37.47356028225751
3431,25.024140582427606
3432,40.620721514866396
3433,35.58394101648088
3434,34.69265746324161
3435,7.570208867482608
3436,22.659287943551192
3437,17.980195219349557
3438,51.52516376861702
3439,39.988743866584244
3440,36.474637169913805
3441,27.188318033254397
3442,26.395613855395368
3443,28.913343133894955
3444,18.754232537212797
3445,27.806249575764323
3446,51.298299307848474
3447,42.031947221717466
3448,28.042667094775016
3449,49.709415296793615
3450,37.13378112303745
3451,19.771676454042492
3452,28.399225556378738
3453,46.03211290200751
3454,25.832536496400856
3455,40.48191101679632
3456,31.13829595533636
3457,19.10729277885133
3458,21.11345866335805
3459,41.833590674063444
3460,39.59692095587447
3461,49.43149992491348
3462,57.31096843226914
3463,43.88953497111129
3464,28.382523393294814
3465,38.43004941564156
3466,49.50016667826936
3467,18.424362651963232
3468,23.82103175850758
3469,29.642894506887608
3470,24.058163616672427
3471,17.96281638784943
3472,37.58404704372418
3473,33.83471698955161
3474,12.158357674975807
3475,42.71530592016769
3476,23.56524093781538
3477,25.36741865650128
3478,47.06089618082605
3479,46.03038237252292
3480,35.3872003127139
3481,24.029786207155787
3482,23.51659898090138
3483,26.343689320969776
3484,29.259848067153975
3485,43.20081399492036
3486,50.46481995441577
3487,22.908751700803265
3488,20.594468798110455
3489,44.179852056498845
3490,35.95919731017764
3491,30.780650256359493
3492,35.13887349302151
3493,36.39797463574068
3494,36.235012470587805
3495,32.60513254637938
3496,20.60800395993741
3497,21.47398410744588
3498,36.94169341883685
3499,47.948262233197845
3500,48.72606345088795
3501,19.7232618879238
3502,22.660709233798247
3503,41.21447153243616
3504,23.243318313083726
3505,44.7464252960405
3506,31.276568845950933
3507,42.928396840117124
3508,35.948370513889884
3509,38.27715056091965
3510,45.60418352597534
3511,27.89425398893919
3512,31.259312430892304
3513,37.58562945957759
3514,54.584354055104754
3515,46.629140754324
3516,48.27758795816306
3517,42.565875710958544
3518,26.543699269908572
3519,38.037574731385305
3520,48.37709339098734
3521,24.343354478274378
3522,43.83162037731528
3523,31.248367557410383
3524,37.295739346541794
3525,24.669728614756462
3526,47.27213861842709
3527,20.42830079174777
3528,40.5303134391003
3529,54.41943882798926
3530,29.28280058582184
3531,14.746261650772446
3532,32.116000812614644
3533,47.54217376274911
3534,49.63063866695962
3535,28.72350659549177
3536,54.148734174288535
3537,28.390675816048322
3538,29.2309646705042
3539,21.627715115320314
3540,12.199904531814756
3541,48.77873258323836
3542,47.46206449019493
3543,49.53616248494765
3544,43.60432413601786
3545,33.4845745838621
3546,27.37732503493489
3547,23.24390214547162
3548,22.075117613731642
3549,28.1966396170887
3550,21.599681474632508
3551,52.35259315315018
3552,39.25982903215538
3553,36.0296984073683
3554,16.908356313438745
3555,24.897360590374333
3556,35.21418188245944
3557,31.173772864295728
3558,46.55501069479492
3559,29.425832241235234
3560,23.42184450003064
3561,54.61270039067503
3562,40.49233934661524
3563,46.32368630409641
3564,20.08554893414059
3565,12.292540329220833
3566,27.154533710156755
3567,22.59037863198399
3568,54.036114705524774
3569,40.98205481536536
3570,23.493388319418546
3571,25.523090434057597
3572,34.03907484336138
3573,37.50704592636862
3574,32.40771356616467
3575,25.270449884755482
3576,37.91910514399938
3577,38.71986329098914
3578,47.21567473713371
3579,38.53304499924589
3580,36.57387485191618
3581,35.67945002281046
3582,38.74459786514164
3583,18.944190071718467
3584,23.4383689177253
3585,33.05589058039463
3586,22.38010401351252
3587,28.327742372698285
3588,35.596871625498935
3589,51.09553139508773
3590,39.317068310982535
3591,32.16531210941616
3592,46.80422109389788
3593,14.27978908509079
3594,29.951375408149232
3595,47.80857812702146
3596,17.97446402486252
3597,16.40697011198106
3598,34.902781115096694
3599,35.931738981815506
3600,33.13774291668803
3601,37.747402791628325
3602,44.11615450462639
3603,12.545750719131574
3604,51.5695171114294
3605,22.50102774099641
3606,48.17172204006124
3607,39.084507750374016
3608,49.93177673928956
3609,32.065253235567326
3610,40.550766633663486
3611,17.563713113783635
3612,35.26167462207843
3613,46.56361605358821
3614,25.77760801417087
3615,32.98018538827096
3616,26.73068855840225
3617,28.89297531848498
3618,25.878752778344875
3619,47.39142328794338
3620,53.76923590206751
3621,51.388187098255806
3622,18.645881087879488
3623,38.00139642549284
3624,28.920126214827377
3625,35.55635275409253
3626,39.2498198055097
3627,40.02810107836381
3628,17.754242680355308
3629,43.94804718891535
3630,46.760475568963756
3631,23.37552212415228
3632,40.335184289293096
3633,49.96772861981463
3634,31.67561391160791
3635,45.43985149899382
3636,30.75495281852038
3637,32.441770743048075
3638,29.78053728323615
3639,35.71867764565561
3640,43.180331512429134
3641,15.204469728947261
3642,18.31778043705027
3643,30.677704330424696
3644,50.238663831321226
3645,49.009533081586184
3646,40.0546403519095
